Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
KC2,PM2.5,01/01/2016 00:00,17.1,ug m-3,R
KC2,PM2.5,01/01/2016 00:15,17.1,ug m-3,R
KC2,PM2.5,01/01/2016 00:30,17.1,ug m-3,R
KC2,PM2.5,01/01/2016 00:45,17.1,ug m-3,R
KC2,PM2.5,01/01/2016 01:00,26.2,ug m-3,R
KC2,PM2.5,01/01/2016 01:15,26.2,ug m-3,R
KC2,PM2.5,01/01/2016 01:30,26.2,ug m-3,R
KC2,PM2.5,01/01/2016 01:45,26.2,ug m-3,R
KC2,PM2.5,01/01/2016 02:00,17,ug m-3,R
KC2,PM2.5,01/01/2016 02:15,17,ug m-3,R
KC2,PM2.5,01/01/2016 02:30,17,ug m-3,R
KC2,PM2.5,01/01/2016 02:45,17,ug m-3,R
KC2,PM2.5,01/01/2016 03:00,22.9,ug m-3,R
KC2,PM2.5,01/01/2016 03:15,22.9,ug m-3,R
KC2,PM2.5,01/01/2016 03:30,22.9,ug m-3,R
KC2,PM2.5,01/01/2016 03:45,22.9,ug m-3,R
KC2,PM2.5,01/01/2016 04:00,12.1,ug m-3,R
KC2,PM2.5,01/01/2016 04:15,12.1,ug m-3,R
KC2,PM2.5,01/01/2016 04:30,12.1,ug m-3,R
KC2,PM2.5,01/01/2016 04:45,12.1,ug m-3,R
KC2,PM2.5,01/01/2016 05:00,11.8,ug m-3,R
KC2,PM2.5,01/01/2016 05:15,11.8,ug m-3,R
KC2,PM2.5,01/01/2016 05:30,11.8,ug m-3,R
KC2,PM2.5,01/01/2016 05:45,11.8,ug m-3,R
KC2,PM2.5,01/01/2016 06:00,8.7,ug m-3,R
KC2,PM2.5,01/01/2016 06:15,8.7,ug m-3,R
KC2,PM2.5,01/01/2016 06:30,8.7,ug m-3,R
KC2,PM2.5,01/01/2016 06:45,8.7,ug m-3,R
KC2,PM2.5,01/01/2016 07:00,9.1,ug m-3,R
KC2,PM2.5,01/01/2016 07:15,9.1,ug m-3,R
KC2,PM2.5,01/01/2016 07:30,9.1,ug m-3,R
KC2,PM2.5,01/01/2016 07:45,9.1,ug m-3,R
KC2,PM2.5,01/01/2016 08:00,7.6,ug m-3,R
KC2,PM2.5,01/01/2016 08:15,7.6,ug m-3,R
KC2,PM2.5,01/01/2016 08:30,7.6,ug m-3,R
KC2,PM2.5,01/01/2016 08:45,7.6,ug m-3,R
KC2,PM2.5,01/01/2016 09:00,6.7,ug m-3,R
KC2,PM2.5,01/01/2016 09:15,6.7,ug m-3,R
KC2,PM2.5,01/01/2016 09:30,6.7,ug m-3,R
KC2,PM2.5,01/01/2016 09:45,6.7,ug m-3,R
KC2,PM2.5,01/01/2016 10:00,6.1,ug m-3,R
KC2,PM2.5,01/01/2016 10:15,6.1,ug m-3,R
KC2,PM2.5,01/01/2016 10:30,6.1,ug m-3,R
KC2,PM2.5,01/01/2016 10:45,6.1,ug m-3,R
KC2,PM2.5,01/01/2016 11:00,8.3,ug m-3,R
KC2,PM2.5,01/01/2016 11:15,8.3,ug m-3,R
KC2,PM2.5,01/01/2016 11:30,8.3,ug m-3,R
KC2,PM2.5,01/01/2016 11:45,8.3,ug m-3,R
KC2,PM2.5,01/01/2016 12:00,7.1,ug m-3,R
KC2,PM2.5,01/01/2016 12:15,7.1,ug m-3,R
KC2,PM2.5,01/01/2016 12:30,7.1,ug m-3,R
KC2,PM2.5,01/01/2016 12:45,7.1,ug m-3,R
KC2,PM2.5,01/01/2016 13:00,5.9,ug m-3,R
KC2,PM2.5,01/01/2016 13:15,5.9,ug m-3,R
KC2,PM2.5,01/01/2016 13:30,5.9,ug m-3,R
KC2,PM2.5,01/01/2016 13:45,5.9,ug m-3,R
KC2,PM2.5,01/01/2016 14:00,8.8,ug m-3,R
KC2,PM2.5,01/01/2016 14:15,8.8,ug m-3,R
KC2,PM2.5,01/01/2016 14:30,8.8,ug m-3,R
KC2,PM2.5,01/01/2016 14:45,8.8,ug m-3,R
KC2,PM2.5,01/01/2016 15:00,10.4,ug m-3,R
KC2,PM2.5,01/01/2016 15:15,10.4,ug m-3,R
KC2,PM2.5,01/01/2016 15:30,10.4,ug m-3,R
KC2,PM2.5,01/01/2016 15:45,10.4,ug m-3,R
KC2,PM2.5,01/01/2016 16:00,10.5,ug m-3,R
KC2,PM2.5,01/01/2016 16:15,10.5,ug m-3,R
KC2,PM2.5,01/01/2016 16:30,10.5,ug m-3,R
KC2,PM2.5,01/01/2016 16:45,10.5,ug m-3,R
KC2,PM2.5,01/01/2016 17:00,13.1,ug m-3,R
KC2,PM2.5,01/01/2016 17:15,13.1,ug m-3,R
KC2,PM2.5,01/01/2016 17:30,13.1,ug m-3,R
KC2,PM2.5,01/01/2016 17:45,13.1,ug m-3,R
KC2,PM2.5,01/01/2016 18:00,14.2,ug m-3,R
KC2,PM2.5,01/01/2016 18:15,14.2,ug m-3,R
KC2,PM2.5,01/01/2016 18:30,14.2,ug m-3,R
KC2,PM2.5,01/01/2016 18:45,14.2,ug m-3,R
KC2,PM2.5,01/01/2016 19:00,14.2,ug m-3,R
KC2,PM2.5,01/01/2016 19:15,14.2,ug m-3,R
KC2,PM2.5,01/01/2016 19:30,14.2,ug m-3,R
KC2,PM2.5,01/01/2016 19:45,14.2,ug m-3,R
KC2,PM2.5,01/01/2016 20:00,10.2,ug m-3,R
KC2,PM2.5,01/01/2016 20:15,10.2,ug m-3,R
KC2,PM2.5,01/01/2016 20:30,10.2,ug m-3,R
KC2,PM2.5,01/01/2016 20:45,10.2,ug m-3,R
KC2,PM2.5,01/01/2016 21:00,9.2,ug m-3,R
KC2,PM2.5,01/01/2016 21:15,9.2,ug m-3,R
KC2,PM2.5,01/01/2016 21:30,9.2,ug m-3,R
KC2,PM2.5,01/01/2016 21:45,9.2,ug m-3,R
KC2,PM2.5,01/01/2016 22:00,9.5,ug m-3,R
KC2,PM2.5,01/01/2016 22:15,9.5,ug m-3,R
KC2,PM2.5,01/01/2016 22:30,9.5,ug m-3,R
KC2,PM2.5,01/01/2016 22:45,9.5,ug m-3,R
KC2,PM2.5,01/01/2016 23:00,9.7,ug m-3,R
KC2,PM2.5,01/01/2016 23:15,9.7,ug m-3,R
KC2,PM2.5,01/01/2016 23:30,9.7,ug m-3,R
KC2,PM2.5,01/01/2016 23:45,9.7,ug m-3,R
KC2,PM2.5,02/01/2016 00:00,8.6,ug m-3,R
KC2,PM2.5,02/01/2016 00:15,8.6,ug m-3,R
KC2,PM2.5,02/01/2016 00:30,8.6,ug m-3,R
KC2,PM2.5,02/01/2016 00:45,8.6,ug m-3,R
KC2,PM2.5,02/01/2016 01:00,6.3,ug m-3,R
KC2,PM2.5,02/01/2016 01:15,6.3,ug m-3,R
KC2,PM2.5,02/01/2016 01:30,6.3,ug m-3,R
KC2,PM2.5,02/01/2016 01:45,6.3,ug m-3,R
KC2,PM2.5,02/01/2016 02:00,4.5,ug m-3,R
KC2,PM2.5,02/01/2016 02:15,4.5,ug m-3,R
KC2,PM2.5,02/01/2016 02:30,4.5,ug m-3,R
KC2,PM2.5,02/01/2016 02:45,4.5,ug m-3,R
KC2,PM2.5,02/01/2016 03:00,6.1,ug m-3,R
KC2,PM2.5,02/01/2016 03:15,6.1,ug m-3,R
KC2,PM2.5,02/01/2016 03:30,6.1,ug m-3,R
KC2,PM2.5,02/01/2016 03:45,6.1,ug m-3,R
KC2,PM2.5,02/01/2016 04:00,7.4,ug m-3,R
KC2,PM2.5,02/01/2016 04:15,7.4,ug m-3,R
KC2,PM2.5,02/01/2016 04:30,7.4,ug m-3,R
KC2,PM2.5,02/01/2016 04:45,7.4,ug m-3,R
KC2,PM2.5,02/01/2016 05:00,9,ug m-3,R
KC2,PM2.5,02/01/2016 05:15,9,ug m-3,R
KC2,PM2.5,02/01/2016 05:30,9,ug m-3,R
KC2,PM2.5,02/01/2016 05:45,9,ug m-3,R
KC2,PM2.5,02/01/2016 06:00,10.1,ug m-3,R
KC2,PM2.5,02/01/2016 06:15,10.1,ug m-3,R
KC2,PM2.5,02/01/2016 06:30,10.1,ug m-3,R
KC2,PM2.5,02/01/2016 06:45,10.1,ug m-3,R
KC2,PM2.5,02/01/2016 07:00,6.4,ug m-3,R
KC2,PM2.5,02/01/2016 07:15,6.4,ug m-3,R
KC2,PM2.5,02/01/2016 07:30,6.4,ug m-3,R
KC2,PM2.5,02/01/2016 07:45,6.4,ug m-3,R
KC2,PM2.5,02/01/2016 08:00,8.7,ug m-3,R
KC2,PM2.5,02/01/2016 08:15,8.7,ug m-3,R
KC2,PM2.5,02/01/2016 08:30,8.7,ug m-3,R
KC2,PM2.5,02/01/2016 08:45,8.7,ug m-3,R
KC2,PM2.5,02/01/2016 09:00,6.5,ug m-3,R
KC2,PM2.5,02/01/2016 09:15,6.5,ug m-3,R
KC2,PM2.5,02/01/2016 09:30,6.5,ug m-3,R
KC2,PM2.5,02/01/2016 09:45,6.5,ug m-3,R
KC2,PM2.5,02/01/2016 10:00,9.7,ug m-3,R
KC2,PM2.5,02/01/2016 10:15,9.7,ug m-3,R
KC2,PM2.5,02/01/2016 10:30,9.7,ug m-3,R
KC2,PM2.5,02/01/2016 10:45,9.7,ug m-3,R
KC2,PM2.5,02/01/2016 11:00,1.5,ug m-3,R
KC2,PM2.5,02/01/2016 11:15,1.5,ug m-3,R
KC2,PM2.5,02/01/2016 11:30,1.5,ug m-3,R
KC2,PM2.5,02/01/2016 11:45,1.5,ug m-3,R
KC2,PM2.5,02/01/2016 12:00,7.5,ug m-3,R
KC2,PM2.5,02/01/2016 12:15,7.5,ug m-3,R
KC2,PM2.5,02/01/2016 12:30,7.5,ug m-3,R
KC2,PM2.5,02/01/2016 12:45,7.5,ug m-3,R
KC2,PM2.5,02/01/2016 13:00,10.4,ug m-3,R
KC2,PM2.5,02/01/2016 13:15,10.4,ug m-3,R
KC2,PM2.5,02/01/2016 13:30,10.4,ug m-3,R
KC2,PM2.5,02/01/2016 13:45,10.4,ug m-3,R
KC2,PM2.5,02/01/2016 14:00,8.7,ug m-3,R
KC2,PM2.5,02/01/2016 14:15,8.7,ug m-3,R
KC2,PM2.5,02/01/2016 14:30,8.7,ug m-3,R
KC2,PM2.5,02/01/2016 14:45,8.7,ug m-3,R
KC2,PM2.5,02/01/2016 15:00,10.9,ug m-3,R
KC2,PM2.5,02/01/2016 15:15,10.9,ug m-3,R
KC2,PM2.5,02/01/2016 15:30,10.9,ug m-3,R
KC2,PM2.5,02/01/2016 15:45,10.9,ug m-3,R
KC2,PM2.5,02/01/2016 16:00,13.4,ug m-3,R
KC2,PM2.5,02/01/2016 16:15,13.4,ug m-3,R
KC2,PM2.5,02/01/2016 16:30,13.4,ug m-3,R
KC2,PM2.5,02/01/2016 16:45,13.4,ug m-3,R
KC2,PM2.5,02/01/2016 17:00,9,ug m-3,R
KC2,PM2.5,02/01/2016 17:15,9,ug m-3,R
KC2,PM2.5,02/01/2016 17:30,9,ug m-3,R
KC2,PM2.5,02/01/2016 17:45,9,ug m-3,R
KC2,PM2.5,02/01/2016 18:00,9.4,ug m-3,R
KC2,PM2.5,02/01/2016 18:15,9.4,ug m-3,R
KC2,PM2.5,02/01/2016 18:30,9.4,ug m-3,R
KC2,PM2.5,02/01/2016 18:45,9.4,ug m-3,R
KC2,PM2.5,02/01/2016 19:00,6.9,ug m-3,R
KC2,PM2.5,02/01/2016 19:15,6.9,ug m-3,R
KC2,PM2.5,02/01/2016 19:30,6.9,ug m-3,R
KC2,PM2.5,02/01/2016 19:45,6.9,ug m-3,R
KC2,PM2.5,02/01/2016 20:00,10.7,ug m-3,R
KC2,PM2.5,02/01/2016 20:15,10.7,ug m-3,R
KC2,PM2.5,02/01/2016 20:30,10.7,ug m-3,R
KC2,PM2.5,02/01/2016 20:45,10.7,ug m-3,R
KC2,PM2.5,02/01/2016 21:00,12.7,ug m-3,R
KC2,PM2.5,02/01/2016 21:15,12.7,ug m-3,R
KC2,PM2.5,02/01/2016 21:30,12.7,ug m-3,R
KC2,PM2.5,02/01/2016 21:45,12.7,ug m-3,R
KC2,PM2.5,02/01/2016 22:00,12.9,ug m-3,R
KC2,PM2.5,02/01/2016 22:15,12.9,ug m-3,R
KC2,PM2.5,02/01/2016 22:30,12.9,ug m-3,R
KC2,PM2.5,02/01/2016 22:45,12.9,ug m-3,R
KC2,PM2.5,02/01/2016 23:00,12.3,ug m-3,R
KC2,PM2.5,02/01/2016 23:15,12.3,ug m-3,R
KC2,PM2.5,02/01/2016 23:30,12.3,ug m-3,R
KC2,PM2.5,02/01/2016 23:45,12.3,ug m-3,R
KC2,PM2.5,03/01/2016 00:00,4.5,ug m-3,R
KC2,PM2.5,03/01/2016 00:15,4.5,ug m-3,R
KC2,PM2.5,03/01/2016 00:30,4.5,ug m-3,R
KC2,PM2.5,03/01/2016 00:45,4.5,ug m-3,R
KC2,PM2.5,03/01/2016 01:00,2.5,ug m-3,R
KC2,PM2.5,03/01/2016 01:15,2.5,ug m-3,R
KC2,PM2.5,03/01/2016 01:30,2.5,ug m-3,R
KC2,PM2.5,03/01/2016 01:45,2.5,ug m-3,R
KC2,PM2.5,03/01/2016 02:00,3,ug m-3,R
KC2,PM2.5,03/01/2016 02:15,3,ug m-3,R
KC2,PM2.5,03/01/2016 02:30,3,ug m-3,R
KC2,PM2.5,03/01/2016 02:45,3,ug m-3,R
KC2,PM2.5,03/01/2016 03:00,-0.3,ug m-3,R
KC2,PM2.5,03/01/2016 03:15,-0.3,ug m-3,R
KC2,PM2.5,03/01/2016 03:30,-0.3,ug m-3,R
KC2,PM2.5,03/01/2016 03:45,-0.3,ug m-3,R
KC2,PM2.5,03/01/2016 04:00,4.7,ug m-3,R
KC2,PM2.5,03/01/2016 04:15,4.7,ug m-3,R
KC2,PM2.5,03/01/2016 04:30,4.7,ug m-3,R
KC2,PM2.5,03/01/2016 04:45,4.7,ug m-3,R
KC2,PM2.5,03/01/2016 05:00,3.9,ug m-3,R
KC2,PM2.5,03/01/2016 05:15,3.9,ug m-3,R
KC2,PM2.5,03/01/2016 05:30,3.9,ug m-3,R
KC2,PM2.5,03/01/2016 05:45,3.9,ug m-3,R
KC2,PM2.5,03/01/2016 06:00,4.5,ug m-3,R
KC2,PM2.5,03/01/2016 06:15,4.5,ug m-3,R
KC2,PM2.5,03/01/2016 06:30,4.5,ug m-3,R
KC2,PM2.5,03/01/2016 06:45,4.5,ug m-3,R
KC2,PM2.5,03/01/2016 07:00,6.6,ug m-3,R
KC2,PM2.5,03/01/2016 07:15,6.6,ug m-3,R
KC2,PM2.5,03/01/2016 07:30,6.6,ug m-3,R
KC2,PM2.5,03/01/2016 07:45,6.6,ug m-3,R
KC2,PM2.5,03/01/2016 08:00,7.2,ug m-3,R
KC2,PM2.5,03/01/2016 08:15,7.2,ug m-3,R
KC2,PM2.5,03/01/2016 08:30,7.2,ug m-3,R
KC2,PM2.5,03/01/2016 08:45,7.2,ug m-3,R
KC2,PM2.5,03/01/2016 09:00,5.1,ug m-3,R
KC2,PM2.5,03/01/2016 09:15,5.1,ug m-3,R
KC2,PM2.5,03/01/2016 09:30,5.1,ug m-3,R
KC2,PM2.5,03/01/2016 09:45,5.1,ug m-3,R
KC2,PM2.5,03/01/2016 10:00,7.6,ug m-3,R
KC2,PM2.5,03/01/2016 10:15,7.6,ug m-3,R
KC2,PM2.5,03/01/2016 10:30,7.6,ug m-3,R
KC2,PM2.5,03/01/2016 10:45,7.6,ug m-3,R
KC2,PM2.5,03/01/2016 11:00,5.6,ug m-3,R
KC2,PM2.5,03/01/2016 11:15,5.6,ug m-3,R
KC2,PM2.5,03/01/2016 11:30,5.6,ug m-3,R
KC2,PM2.5,03/01/2016 11:45,5.6,ug m-3,R
KC2,PM2.5,03/01/2016 12:00,7.3,ug m-3,R
KC2,PM2.5,03/01/2016 12:15,7.3,ug m-3,R
KC2,PM2.5,03/01/2016 12:30,7.3,ug m-3,R
KC2,PM2.5,03/01/2016 12:45,7.3,ug m-3,R
KC2,PM2.5,03/01/2016 13:00,5.8,ug m-3,R
KC2,PM2.5,03/01/2016 13:15,5.8,ug m-3,R
KC2,PM2.5,03/01/2016 13:30,5.8,ug m-3,R
KC2,PM2.5,03/01/2016 13:45,5.8,ug m-3,R
KC2,PM2.5,03/01/2016 14:00,7.4,ug m-3,R
KC2,PM2.5,03/01/2016 14:15,7.4,ug m-3,R
KC2,PM2.5,03/01/2016 14:30,7.4,ug m-3,R
KC2,PM2.5,03/01/2016 14:45,7.4,ug m-3,R
KC2,PM2.5,03/01/2016 15:00,8.5,ug m-3,R
KC2,PM2.5,03/01/2016 15:15,8.5,ug m-3,R
KC2,PM2.5,03/01/2016 15:30,8.5,ug m-3,R
KC2,PM2.5,03/01/2016 15:45,8.5,ug m-3,R
KC2,PM2.5,03/01/2016 16:00,12.5,ug m-3,R
KC2,PM2.5,03/01/2016 16:15,12.5,ug m-3,R
KC2,PM2.5,03/01/2016 16:30,12.5,ug m-3,R
KC2,PM2.5,03/01/2016 16:45,12.5,ug m-3,R
KC2,PM2.5,03/01/2016 17:00,9.4,ug m-3,R
KC2,PM2.5,03/01/2016 17:15,9.4,ug m-3,R
KC2,PM2.5,03/01/2016 17:30,9.4,ug m-3,R
KC2,PM2.5,03/01/2016 17:45,9.4,ug m-3,R
KC2,PM2.5,03/01/2016 18:00,17.1,ug m-3,R
KC2,PM2.5,03/01/2016 18:15,17.1,ug m-3,R
KC2,PM2.5,03/01/2016 18:30,17.1,ug m-3,R
KC2,PM2.5,03/01/2016 18:45,17.1,ug m-3,R
KC2,PM2.5,03/01/2016 19:00,15,ug m-3,R
KC2,PM2.5,03/01/2016 19:15,15,ug m-3,R
KC2,PM2.5,03/01/2016 19:30,15,ug m-3,R
KC2,PM2.5,03/01/2016 19:45,15,ug m-3,R
KC2,PM2.5,03/01/2016 20:00,11.5,ug m-3,R
KC2,PM2.5,03/01/2016 20:15,11.5,ug m-3,R
KC2,PM2.5,03/01/2016 20:30,11.5,ug m-3,R
KC2,PM2.5,03/01/2016 20:45,11.5,ug m-3,R
KC2,PM2.5,03/01/2016 21:00,13.5,ug m-3,R
KC2,PM2.5,03/01/2016 21:15,13.5,ug m-3,R
KC2,PM2.5,03/01/2016 21:30,13.5,ug m-3,R
KC2,PM2.5,03/01/2016 21:45,13.5,ug m-3,R
KC2,PM2.5,03/01/2016 22:00,10.7,ug m-3,R
KC2,PM2.5,03/01/2016 22:15,10.7,ug m-3,R
KC2,PM2.5,03/01/2016 22:30,10.7,ug m-3,R
KC2,PM2.5,03/01/2016 22:45,10.7,ug m-3,R
KC2,PM2.5,03/01/2016 23:00,6.8,ug m-3,R
KC2,PM2.5,03/01/2016 23:15,6.8,ug m-3,R
KC2,PM2.5,03/01/2016 23:30,6.8,ug m-3,R
KC2,PM2.5,03/01/2016 23:45,6.8,ug m-3,R
KC2,PM2.5,04/01/2016 00:00,11.7,ug m-3,R
KC2,PM2.5,04/01/2016 00:15,11.7,ug m-3,R
KC2,PM2.5,04/01/2016 00:30,11.7,ug m-3,R
KC2,PM2.5,04/01/2016 00:45,11.7,ug m-3,R
KC2,PM2.5,04/01/2016 01:00,12.9,ug m-3,R
KC2,PM2.5,04/01/2016 01:15,12.9,ug m-3,R
KC2,PM2.5,04/01/2016 01:30,12.9,ug m-3,R
KC2,PM2.5,04/01/2016 01:45,12.9,ug m-3,R
KC2,PM2.5,04/01/2016 02:00,7.6,ug m-3,R
KC2,PM2.5,04/01/2016 02:15,7.6,ug m-3,R
KC2,PM2.5,04/01/2016 02:30,7.6,ug m-3,R
KC2,PM2.5,04/01/2016 02:45,7.6,ug m-3,R
KC2,PM2.5,04/01/2016 03:00,3.2,ug m-3,R
KC2,PM2.5,04/01/2016 03:15,3.2,ug m-3,R
KC2,PM2.5,04/01/2016 03:30,3.2,ug m-3,R
KC2,PM2.5,04/01/2016 03:45,3.2,ug m-3,R
KC2,PM2.5,04/01/2016 04:00,3.1,ug m-3,R
KC2,PM2.5,04/01/2016 04:15,3.1,ug m-3,R
KC2,PM2.5,04/01/2016 04:30,3.1,ug m-3,R
KC2,PM2.5,04/01/2016 04:45,3.1,ug m-3,R
KC2,PM2.5,04/01/2016 05:00,6,ug m-3,R
KC2,PM2.5,04/01/2016 05:15,6,ug m-3,R
KC2,PM2.5,04/01/2016 05:30,6,ug m-3,R
KC2,PM2.5,04/01/2016 05:45,6,ug m-3,R
KC2,PM2.5,04/01/2016 06:00,6.3,ug m-3,R
KC2,PM2.5,04/01/2016 06:15,6.3,ug m-3,R
KC2,PM2.5,04/01/2016 06:30,6.3,ug m-3,R
KC2,PM2.5,04/01/2016 06:45,6.3,ug m-3,R
KC2,PM2.5,04/01/2016 07:00,11.9,ug m-3,R
KC2,PM2.5,04/01/2016 07:15,11.9,ug m-3,R
KC2,PM2.5,04/01/2016 07:30,11.9,ug m-3,R
KC2,PM2.5,04/01/2016 07:45,11.9,ug m-3,R
KC2,PM2.5,04/01/2016 08:00,13.8,ug m-3,R
KC2,PM2.5,04/01/2016 08:15,13.8,ug m-3,R
KC2,PM2.5,04/01/2016 08:30,13.8,ug m-3,R
KC2,PM2.5,04/01/2016 08:45,13.8,ug m-3,R
KC2,PM2.5,04/01/2016 09:00,17.9,ug m-3,R
KC2,PM2.5,04/01/2016 09:15,17.9,ug m-3,R
KC2,PM2.5,04/01/2016 09:30,17.9,ug m-3,R
KC2,PM2.5,04/01/2016 09:45,17.9,ug m-3,R
KC2,PM2.5,04/01/2016 10:00,14.2,ug m-3,R
KC2,PM2.5,04/01/2016 10:15,14.2,ug m-3,R
KC2,PM2.5,04/01/2016 10:30,14.2,ug m-3,R
KC2,PM2.5,04/01/2016 10:45,14.2,ug m-3,R
KC2,PM2.5,04/01/2016 11:00,10.3,ug m-3,R
KC2,PM2.5,04/01/2016 11:15,10.3,ug m-3,R
KC2,PM2.5,04/01/2016 11:30,10.3,ug m-3,R
KC2,PM2.5,04/01/2016 11:45,10.3,ug m-3,R
KC2,PM2.5,04/01/2016 12:00,11.5,ug m-3,R
KC2,PM2.5,04/01/2016 12:15,11.5,ug m-3,R
KC2,PM2.5,04/01/2016 12:30,11.5,ug m-3,R
KC2,PM2.5,04/01/2016 12:45,11.5,ug m-3,R
KC2,PM2.5,04/01/2016 13:00,16.1,ug m-3,R
KC2,PM2.5,04/01/2016 13:15,16.1,ug m-3,R
KC2,PM2.5,04/01/2016 13:30,16.1,ug m-3,R
KC2,PM2.5,04/01/2016 13:45,16.1,ug m-3,R
KC2,PM2.5,04/01/2016 14:00,14.1,ug m-3,R
KC2,PM2.5,04/01/2016 14:15,14.1,ug m-3,R
KC2,PM2.5,04/01/2016 14:30,14.1,ug m-3,R
KC2,PM2.5,04/01/2016 14:45,14.1,ug m-3,R
KC2,PM2.5,04/01/2016 15:00,15.6,ug m-3,R
KC2,PM2.5,04/01/2016 15:15,15.6,ug m-3,R
KC2,PM2.5,04/01/2016 15:30,15.6,ug m-3,R
KC2,PM2.5,04/01/2016 15:45,15.6,ug m-3,R
KC2,PM2.5,04/01/2016 16:00,17.7,ug m-3,R
KC2,PM2.5,04/01/2016 16:15,17.7,ug m-3,R
KC2,PM2.5,04/01/2016 16:30,17.7,ug m-3,R
KC2,PM2.5,04/01/2016 16:45,17.7,ug m-3,R
KC2,PM2.5,04/01/2016 17:00,15.1,ug m-3,R
KC2,PM2.5,04/01/2016 17:15,15.1,ug m-3,R
KC2,PM2.5,04/01/2016 17:30,15.1,ug m-3,R
KC2,PM2.5,04/01/2016 17:45,15.1,ug m-3,R
KC2,PM2.5,04/01/2016 18:00,11.1,ug m-3,R
KC2,PM2.5,04/01/2016 18:15,11.1,ug m-3,R
KC2,PM2.5,04/01/2016 18:30,11.1,ug m-3,R
KC2,PM2.5,04/01/2016 18:45,11.1,ug m-3,R
KC2,PM2.5,04/01/2016 19:00,15.6,ug m-3,R
KC2,PM2.5,04/01/2016 19:15,15.6,ug m-3,R
KC2,PM2.5,04/01/2016 19:30,15.6,ug m-3,R
KC2,PM2.5,04/01/2016 19:45,15.6,ug m-3,R
KC2,PM2.5,04/01/2016 20:00,10.9,ug m-3,R
KC2,PM2.5,04/01/2016 20:15,10.9,ug m-3,R
KC2,PM2.5,04/01/2016 20:30,10.9,ug m-3,R
KC2,PM2.5,04/01/2016 20:45,10.9,ug m-3,R
KC2,PM2.5,04/01/2016 21:00,10.4,ug m-3,R
KC2,PM2.5,04/01/2016 21:15,10.4,ug m-3,R
KC2,PM2.5,04/01/2016 21:30,10.4,ug m-3,R
KC2,PM2.5,04/01/2016 21:45,10.4,ug m-3,R
KC2,PM2.5,04/01/2016 22:00,9.3,ug m-3,R
KC2,PM2.5,04/01/2016 22:15,9.3,ug m-3,R
KC2,PM2.5,04/01/2016 22:30,9.3,ug m-3,R
KC2,PM2.5,04/01/2016 22:45,9.3,ug m-3,R
KC2,PM2.5,04/01/2016 23:00,8.9,ug m-3,R
KC2,PM2.5,04/01/2016 23:15,8.9,ug m-3,R
KC2,PM2.5,04/01/2016 23:30,8.9,ug m-3,R
KC2,PM2.5,04/01/2016 23:45,8.9,ug m-3,R
KC2,PM2.5,05/01/2016 00:00,5.4,ug m-3,R
KC2,PM2.5,05/01/2016 00:15,5.4,ug m-3,R
KC2,PM2.5,05/01/2016 00:30,5.4,ug m-3,R
KC2,PM2.5,05/01/2016 00:45,5.4,ug m-3,R
KC2,PM2.5,05/01/2016 01:00,4.1,ug m-3,R
KC2,PM2.5,05/01/2016 01:15,4.1,ug m-3,R
KC2,PM2.5,05/01/2016 01:30,4.1,ug m-3,R
KC2,PM2.5,05/01/2016 01:45,4.1,ug m-3,R
KC2,PM2.5,05/01/2016 02:00,3.7,ug m-3,R
KC2,PM2.5,05/01/2016 02:15,3.7,ug m-3,R
KC2,PM2.5,05/01/2016 02:30,3.7,ug m-3,R
KC2,PM2.5,05/01/2016 02:45,3.7,ug m-3,R
KC2,PM2.5,05/01/2016 03:00,4.5,ug m-3,R
KC2,PM2.5,05/01/2016 03:15,4.5,ug m-3,R
KC2,PM2.5,05/01/2016 03:30,4.5,ug m-3,R
KC2,PM2.5,05/01/2016 03:45,4.5,ug m-3,R
KC2,PM2.5,05/01/2016 04:00,3,ug m-3,R
KC2,PM2.5,05/01/2016 04:15,3,ug m-3,R
KC2,PM2.5,05/01/2016 04:30,3,ug m-3,R
KC2,PM2.5,05/01/2016 04:45,3,ug m-3,R
KC2,PM2.5,05/01/2016 05:00,7.1,ug m-3,R
KC2,PM2.5,05/01/2016 05:15,7.1,ug m-3,R
KC2,PM2.5,05/01/2016 05:30,7.1,ug m-3,R
KC2,PM2.5,05/01/2016 05:45,7.1,ug m-3,R
KC2,PM2.5,05/01/2016 06:00,8.4,ug m-3,R
KC2,PM2.5,05/01/2016 06:15,8.4,ug m-3,R
KC2,PM2.5,05/01/2016 06:30,8.4,ug m-3,R
KC2,PM2.5,05/01/2016 06:45,8.4,ug m-3,R
KC2,PM2.5,05/01/2016 07:00,14.8,ug m-3,R
KC2,PM2.5,05/01/2016 07:15,14.8,ug m-3,R
KC2,PM2.5,05/01/2016 07:30,14.8,ug m-3,R
KC2,PM2.5,05/01/2016 07:45,14.8,ug m-3,R
KC2,PM2.5,05/01/2016 08:00,13.1,ug m-3,R
KC2,PM2.5,05/01/2016 08:15,13.1,ug m-3,R
KC2,PM2.5,05/01/2016 08:30,13.1,ug m-3,R
KC2,PM2.5,05/01/2016 08:45,13.1,ug m-3,R
KC2,PM2.5,05/01/2016 09:00,15.7,ug m-3,R
KC2,PM2.5,05/01/2016 09:15,15.7,ug m-3,R
KC2,PM2.5,05/01/2016 09:30,15.7,ug m-3,R
KC2,PM2.5,05/01/2016 09:45,15.7,ug m-3,R
